survey_id,variable,category,frequency,share,weighted
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p6c,8.0,3410743.0,0.026035863665701556,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p6c,9.0,4029598.0,0.030759885501658632,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p6c,<MISSING>,110295248.0,0.8419373842892127,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,pob,0.0,74678851.0,0.570060067072553,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,pob,1.0,35557081.0,0.27142452927890115,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,pob,<MISSING>,20765791.0,0.1585154036485459,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,potential_lf,0,82694061.0,0.6312440714997314,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,potential_lf,1,48307662.0,0.36875592850026867,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,1,39675072.0,0.3028591616310268,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,2,23787944.0,0.18158497045111383,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,3,48808437.0,0.37257858814574524,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,4,18158238.0,0.1386106807160086,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,5,463820.0,0.0035405641191452114,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,6,70948.0,0.0005415806630268519,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,7,7995.0,6.102973164711734e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,9,29269.0,0.00022342454228636366,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,1.0,39675072.0,0.3028591616310268,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,2.0,23787944.0,0.18158497045111383,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,3.0,48808437.0,0.37257858814574524,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,4.0,68682.0,0.0005242831806112963,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,5.0,2266.0,1.729748241555571e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,6.0,18630053.0,0.14221227456680094,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,<MISSING>,29269.0,0.00022342454228636366,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,0.0,91305260.0,0.6969775504403098,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,1.0,32859456.0,0.2508322428705766,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,<MISSING>,6837007.0,0.05219020668911355,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,1,1519678.0,0.011600442843030393,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,10,1954301.0,0.014918132030980998,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,11,6376710.0,0.04867653534602747,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,12,3578620.0,0.027317350627518083,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,13,3228160.0,0.024642118638393787,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,14,8761130.0,0.06687797533777476,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,15,17789139.0,0.13579316815550585,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,16,4940153.0,0.03771059560796769,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,17,1984462.0,0.015148365644015232,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,18,1257616.0,0.009599995871810022,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,19,6310265.0,0.04816932827669755,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,2,3790412.0,0.028934062187869085,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,20,4190375.0,0.031987174703038065,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,21,6624540.0,0.05056834252477733,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,22,2498744.0,0.019074130803607828,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,23,1920249.0,0.014658196518529761,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,24,2924773.0,0.022326217800967395,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,25,3135869.0,0.023937616454098087,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,26,3032476.0,0.023148367292848505,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,27,2567516.0,0.019599100998083818,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,28,3597414.0,0.027460814389441274,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,29,1449354.0,0.011063625476132096,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,3,906940.0,0.006923115049410457,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,30,8068202.0,0.06158851819071112,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,31,2432221.0,0.01856632832226184,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,32,1703991.0,0.013007393803515089,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,4,918817.0,0.007013777979088107,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,5,3582441.0,0.027346518182818098,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,6,745394.0,0.005689955696231568,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,7,5900473.0,0.04504118621401644,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,8,3991333.0,0.030467790106852258,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid1,9,9319955.0,0.07114375892597993,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,1,20619541.0,0.1573990061184157,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,10,825993.0,0.006305207146015935,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,12,693808.0,0.005296174615962875,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,13,680098.0,0.005191519503907594,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,14,1032729.0,0.007883323794145821,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,15,838515.0,0.006400793675057236,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,16,1504452.0,0.011484215364098684,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,17,1133719.0,0.008654229685208034,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,18,487926.0,0.00372457696606021,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,19,690482.0,0.005270785636918684,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,2,4596746.0,0.03508920260537337,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,20,1602133.0,0.012229862045402258,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,21,1841825.0,0.014059547903808868,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,24,844900.0,0.006449533492013689,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,25,886032.0,0.006763514095154305,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,26,662135.0,0.005054399170001757,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,27,430825.0,0.003288697202860454,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,28,255934.0,0.0019536689605219927,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,29,872685.0,0.006661629939019962,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,3,4843284.0,0.036971147318421146,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,30,261733.0,0.0019979355538705394,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,31,631021.0,0.004816890843489135,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,32,337458.0,0.0025759813861379517,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,33,301558.0,0.0023019391889983003,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,36,1151342.0,0.008788754633402798,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,39,901303.0,0.0068800850810183615,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,4,2309164.0,0.017626974265063673,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,40,284744.0,0.0021735897320984093,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,41,947794.0,0.007234973543057903,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,42,189273.0,0.0014448130579168032,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,43,482331.0,0.003681867604138306,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,44,859524.0,0.006561165611539323,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,46,707159.0,0.005398089306046761,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,5,1824957.0,0.01393078623859016,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,52,261197.0,0.0019938440046319084,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,6,1301875.0,0.009937846390005115,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,7,1222479.0,0.00933177802554551,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,8,1264782.0,0.009654697442414555,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,81,15869374.0,0.12113866624487069,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,82,4795226.0,0.03660429718164852,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,83,8607323.0,0.0657038915434723,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,84,8218965.0,0.06273936564941211,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,85,6359478.0,0.048544995091400436,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,86,25579894.0,0.1952637981715706,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid2,9,988007.0,0.00754193897129124,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,1,5385610.0,0.041110985998252865,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,10,813020.0,0.00620617791416377,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,11,429902.0,0.0032816514940036323,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,12,288276.0,0.0022005512095440148,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,13,140231.0,0.001070451569556837,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,14,44856.0,0.0003424077101642396,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,15,10035.0,7.660204591354878e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,16,25520.0,0.00019480659807810313,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,17,10693.0,8.162488061321148e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,19,4028.0,3.0747687188816595e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,2,17943890.0,0.13697445796190025,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,21,3234.0,2.468669820472514e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,3,25726104.0,0.19637989036220538,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,4,33234624.0,0.253696083066022,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,5,23835520.0,0.18194814124696665,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,6,12639090.0,0.09648033407927009,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,7,6132413.0,0.04681169727821061,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,8,2917960.0,0.022274210851409945,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tamh,9,1416717.0,0.01081449134833135,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tipo,1,119131239.0,0.9093868101261539,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tipo,2,11870484.0,0.09061318987384616,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tue_ppal,0,70844508.0,0.5407906581503512,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tue_ppal,1,17814928.0,0.13599002816169067,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,tue_ppal,2,42342287.0,0.32321931368795814,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,urban,0,27968641.0,0.21349826826323498,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,urban,1,103033082.0,0.786501731736765,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,1.0,26794.0,0.0002045316610072373,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,10.0,15938.0,0.0001216625219501884,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,11.0,5740.0,4.38162175928022e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,12.0,32918708.0,0.2512845422651426,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,2.0,26366.0,0.0002012645284062409,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,3.0,27812.0,0.00021230255116568198,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,4.0,31073.0,0.0002371953535298158,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,5.0,23401.0,0.00017863123830821675,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,6.0,18671.0,0.00014252484297477524,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,7.0,24131.0,0.00018420368409963585,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,8.0,28444.0,0.00021712691519332154,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,9.0,21189.0,0.00016174596421147835,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,<MISSING>,97833456.0,0.7468104522564181,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,zona,1,8540575.0,0.06519437152746457,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,zona,2,122461148.0,0.9348056284725355,yes
